Plate read,Plate image,Context image,Address,Patroller,LPR unit,User,Event timestamp,Rule,Manual capture,Device
NOPLATE,C:\Users\gerardo\Documents\Image0-8 (13).jpg,C:\Users\gerardo\Documents\Image1-1757 (9).jpg,,,SHARPXS0866,,12/2/2019 1:31:22 PM,,No,PG2 SE Exit
114YMT,C:\Users\gerardo\Documents\Image0-1758 (9).jpg,C:\Users\gerardo\Documents\Image1-1758 (9).jpg,,,SHARPXS0866,,12/2/2019 1:31:23 PM,,No,PG2 SE Exit
LWJP22,C:\Users\gerardo\Documents\Image0-1759 (9).jpg,C:\Users\gerardo\Documents\Image1-1759 (9).jpg,,,SHARPXS0866,,12/2/2019 1:31:56 PM,,No,PG2 SE Exit
NOPLATE,C:\Users\gerardo\Documents\Image0-8 (13).jpg,C:\Users\gerardo\Documents\Image1-1760 (9).jpg,,,SHARPXS0822,,12/2/2019 1:33:40 PM,,No,PG2 NW Entry
JNDY45,C:\Users\gerardo\Documents\Image0-1761 (8).jpg,C:\Users\gerardo\Documents\Image1-1761 (9).jpg,,,SHARPXS0821,,12/2/2019 1:33:55 PM,,No,PG2 NW (Center) Exit
FCAR3,C:\Users\gerardo\Documents\Image0-1762 (8).jpg,C:\Users\gerardo\Documents\Image1-1762 (9).jpg,,,SHARPXS0822,,12/2/2019 1:33:57 PM,,No,PG2 NW Entry
BYBX26,C:\Users\gerardo\Documents\Image0-1763 (9).jpg,C:\Users\gerardo\Documents\Image1-1763 (9).jpg,,,SHARPXS0822,,12/2/2019 1:34:15 PM,,No,PG2 NW Entry
EUKF8,C:\Users\gerardo\Documents\Image0-1764 (9).jpg,C:\Users\gerardo\Documents\Image1-1764 (9).jpg,,,SHARPXS0822,,12/2/2019 1:34:27 PM,,No,PG2 NW Entry
DCJH13,C:\Users\gerardo\Documents\Image0-1765 (9).jpg,C:\Users\gerardo\Documents\Image1-1765 (9).jpg,,,SHARPXS0821,,12/2/2019 1:34:38 PM,,No,PG2 NW (Center) Exit
IAYK17,C:\Users\gerardo\Documents\Image0-1766 (8).jpg,C:\Users\gerardo\Documents\Image1-1766 (9).jpg,,,SHARPXS0866,,12/2/2019 1:35:07 PM,,No,PG2 SE Exit
CHKR19,C:\Users\gerardo\Documents\Image0-1767 (9).jpg,C:\Users\gerardo\Documents\Image1-1767 (9).jpg,,,SHARPXS0865,,12/2/2019 1:35:19 PM,,No,PG2 SE (Center) Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-8 (13).jpg,C:\Users\gerardo\Documents\Image1-1768 (9).jpg,,,SHARPXS0866,,12/2/2019 1:36:01 PM,,No,PG2 SE Exit
IZNC43,C:\Users\gerardo\Documents\Image0-1769 (7).jpg,C:\Users\gerardo\Documents\Image1-1769 (9).jpg,,,SHARPXS0865,,12/2/2019 1:36:24 PM,,No,PG2 SE (Center) Entry
EGNR29,C:\Users\gerardo\Documents\Image0-1770 (8).jpg,C:\Users\gerardo\Documents\Image1-1770 (9).jpg,,,SHARPXS0865,,12/2/2019 1:37:11 PM,,No,PG2 SE (Center) Entry
